chunk_id,text,source_type,source_id,chunk_index,title,section,page,url,domain,lang,parent_id,is_parent,token_count,overlap_tokens,meta
e4da579fb14985fc,"🌸 Today Ekadashi 🌸
Shukla Paksha Ekadashi
(Parsva Ekadashi)
End Date & Time: 22 Sep, 2026, 09:43 PM (Tuesday)
⏰ Coming up in: 0 days
Ekadashi in August 2026
Shukla Paksha Ekadashi (Shravana Putrada Ekadashi)
End: 24 Aug, 2026, 04:19 AM
Ekadashi in September 2026
Krishna Paksha Ekadashi (Kamika Ekadashi)
End: 07 Sep, 2026, 05:04 PM
Ekadashi in October 2026
Krishna Paksha Ekadashi (Aja Ekadashi)
End: 07 Oct, 2026, 12:35 AM
Shukla Paksha Ekadashi (Papankusha Ekadashi)
End: 22 Oct, 2026, 02:48 PM
Ekadashi in September 2026
Krishna Paksha Ekadashi (Kamika Ekadashi)
End: 07 Sep, 2026, 05:04 PM
Ekadashi Tithi in January, 2026: Krishna Paksha Ekadashi (Saphala Ekadashi) from 13 Jan, 2026, 03:18 PM to 14 Jan, 2026, 05:53 PM . Ekadashi Tithi in February, 2026: Krishna Paksha Ekadashi (Shattila Ekadashi) from 12 Feb, 2026, 12:22 PM to 13 Feb, 2026, 02:26 PM, Krishna Paksha Ekadashi (Shattila Ekadashi) from 13 Feb, 2026, 02:26 PM to 13 Feb, 2026, 02:26 PM, Shukla Paksha Ekadashi (Amalaki Ekadashi) from 27 Feb, 2026, 12:33 AM to 27 Feb, 2026, 10:33 PM .",web,https://appliedjyotish.com/ekadashi-tithi-date-time,0,Ekadoshi 2026 Month Wise Dates and Time,,,https://appliedjyotish.com/ekadashi-tithi-date-time,appliedjyotish.com,,,False,459,0,"{""block_type"": ""web""}"
f128c0d242659823,"Ekadashi Tithi in February, 2026: Krishna Paksha Ekadashi (Shattila Ekadashi) from 12 Feb, 2026, 12:22 PM to 13 Feb, 2026, 02:26 PM, Krishna Paksha Ekadashi (Shattila Ekadashi) from 13 Feb, 2026, 02:26 PM to 13 Feb, 2026, 02:26 PM, Shukla Paksha Ekadashi (Amalaki Ekadashi) from 27 Feb, 2026, 12:33 AM to 27 Feb, 2026, 10:33 PM . Ekadashi Tithi in March, 2026: Krishna Paksha Ekadashi (Vijaya Ekadashi) from 14 Mar, 2026, 08:11 AM to 15 Mar, 2026, 09:17 AM, Shukla Paksha Ekadashi (Kamada Ekadashi) from 28 Mar, 2026, 08:46 AM to 29 Mar, 2026, 07:46 AM . Ekadashi Tithi in April, 2026: Krishna Paksha Ekadashi (Papmochani Ekadashi) from 13 Apr, 2026, 01:17 AM to 14 Apr, 2026, 01:09 AM, Shukla Paksha Ekadashi (Mohini Ekadashi) from 26 Apr, 2026, 06:07 PM to 27 Apr, 2026, 06:16 PM . Ekadashi Tithi in May, 2026: Krishna Paksha Ekadashi (Varuthini Ekadashi) from 12 May, 2026, 02:52 PM to 13 May, 2026, 01:30 PM, Shukla Paksha Ekadashi (Nirjala Ekadashi) from 26 May, 2026, 05:11 AM to 27 May, 2026, 06:22 AM . Ekadashi Tithi in June, 2026: Krishna Paksha Ekadashi (Apara Ekadashi) from 11 Jun, 2026, 12:58 AM to 11 Jun, 2026, 10:36 PM, Shukla Paksha Ekadashi (Nirjala Ekadashi) from 24 Jun, 2026, 06:12 PM to 25 Jun, 2026, 08:09 PM .",web,https://appliedjyotish.com/ekadashi-tithi-date-time,1,Ekadoshi 2026 Month Wise Dates and Time,,,https://appliedjyotish.com/ekadashi-tithi-date-time,appliedjyotish.com,,,False,550,82,"{""block_type"": ""web""}"
b6d21ed78afce3b3,"Ekadashi Tithi in June, 2026: Krishna Paksha Ekadashi (Apara Ekadashi) from 11 Jun, 2026, 12:58 AM to 11 Jun, 2026, 10:36 PM, Shukla Paksha Ekadashi (Nirjala Ekadashi) from 24 Jun, 2026, 06:12 PM to 25 Jun, 2026, 08:09 PM . Ekadashi Tithi in July, 2026: Krishna Paksha Ekadashi (Apara Ekadashi) from 09 Jul, 2026, 10:38 AM to 11 Jul, 2026, 05:23 AM, Shukla Paksha Ekadashi (Devshayani Ekadashi) from 24 Jul, 2026, 09:13 AM to 25 Jul, 2026, 11:34 AM, Shukla Paksha Ekadashi (Devshayani Ekadashi) from 25 Jul, 2026, 11:34 AM to 25 Jul, 2026, 11:34 AM . Ekadashi Tithi in August, 2026: Shukla Paksha Ekadashi (Shravana Putrada Ekadashi) from 23 Aug, 2026, 02:00 AM to 24 Aug, 2026, 04:19 AM . Ekadashi Tithi in September, 2026: Krishna Paksha Ekadashi (Kamika Ekadashi) from 06 Sep, 2026, 07:29 PM to 07 Sep, 2026, 05:04 PM, Shukla Paksha Ekadashi (Parsva Ekadashi) from 21 Sep, 2026, 08:01 PM to 22 Sep, 2026, 09:43 PM . Ekadashi Tithi in October, 2026: Krishna Paksha Ekadashi (Aja Ekadashi) from 06 Oct, 2026, 02:08 AM to 07 Oct, 2026, 12:35 AM, Shukla Paksha Ekadashi (Papankusha Ekadashi) from 21 Oct, 2026, 02:12 PM to 22 Oct, 2026, 02:48 PM .",web,https://appliedjyotish.com/ekadashi-tithi-date-time,2,Ekadoshi 2026 Month Wise Dates and Time,,,https://appliedjyotish.com/ekadashi-tithi-date-time,appliedjyotish.com,,,False,512,82,"{""block_type"": ""web""}"
bb5a6b9a84b94c42,"Ekadashi Tithi in October, 2026: Krishna Paksha Ekadashi (Aja Ekadashi) from 06 Oct, 2026, 02:08 AM to 07 Oct, 2026, 12:35 AM, Shukla Paksha Ekadashi (Papankusha Ekadashi) from 21 Oct, 2026, 02:12 PM to 22 Oct, 2026, 02:48 PM . Ekadashi Tithi in November, 2026: Krishna Paksha Ekadashi (Indira Ekadashi) from 04 Nov, 2026, 11:03 AM to 05 Nov, 2026, 10:36 AM, Shukla Paksha Ekadashi (Prabodhini Ekadashi) from 20 Nov, 2026, 07:16 AM to 21 Nov, 2026, 06:32 AM . Ekadashi Tithi in December, 2026: Krishna Paksha Ekadashi (Rama Ekadashi) from 03 Dec, 2026, 11:04 PM to 04 Dec, 2026, 11:45 PM, Shukla Paksha Ekadashi (Mokshada Ekadashi) from 19 Dec, 2026, 10:09 PM to 20 Dec, 2026, 08:15 PM . Purnima Tithi is one of the most sacred and significant lunar days in the Hindu calendar. The term Purnima is derived from the Sanskrit words ""Purna"", meaning full, and ""Ma"", meaning Moon. It refers to the day when the Moon is in its complete, fully illuminated state, symbolizing fullness, prosperity, and spiritual illumination. Purnima Tithi occurs on the 15th day of the Shukla Paksha (the waxing phase of the Moon) in every lunar month. On this day, the Moon rises in its full glory, opposite the Sun, and is completely visible in the night sky. The energy of the Moon is at its peak, and according to Vedic beliefs, the Moon significantly influences the mind, emotions, and spiritual consciousness of human beings. Therefore, Purnima is considered an ideal day for spiritual practices, meditation, and performing religious rituals.",web,https://appliedjyotish.com/ekadashi-tithi-date-time,3,Ekadoshi 2026 Month Wise Dates and Time,,,https://appliedjyotish.com/ekadashi-tithi-date-time,appliedjyotish.com,,,False,494,82,"{""block_type"": ""web""}"
ad3d0fb509103849,"Ekadashi Tithi in January, 2026
| Krishna Paksha Ekadashi (Saphala Ekadashi) | 13 Jan, 2026, 03:18 PM | 14 Jan, 2026, 05:53 PM | 
Ekadashi Tithi in February, 2026
| Krishna Paksha Ekadashi (Shattila Ekadashi) | 12 Feb, 2026, 12:22 PM | 13 Feb, 2026, 02:26 PM | 
| Krishna Paksha Ekadashi (Shattila Ekadashi) | 13 Feb, 2026, 02:26 PM | 13 Feb, 2026, 02:26 PM | 
| Shukla Paksha Ekadashi (Amalaki Ekadashi) | 27 Feb, 2026, 12:33 AM | 27 Feb, 2026, 10:33 PM | 
Ekadashi Tithi in March, 2026
| Krishna Paksha Ekadashi (Vijaya Ekadashi) | 14 Mar, 2026, 08:11 AM | 15 Mar, 2026, 09:17 AM | 
| Shukla Paksha Ekadashi (Kamada Ekadashi) | 28 Mar, 2026, 08:46 AM | 29 Mar, 2026, 07:46 AM | 
Ekadashi Tithi in April, 2026
| Krishna Paksha Ekadashi (Papmochani Ekadashi) | 13 Apr, 2026, 01:17 AM | 14 Apr, 2026, 01:09 AM | 
| Shukla Paksha Ekadashi (Mohini Ekadashi) | 26 Apr, 2026, 06:07 PM | 27 Apr, 2026, 06:16 PM | 
Ekadashi Tithi in May, 2026
| Krishna Paksha Ekadashi (Varuthini Ekadashi) | 12 May, 2026, 02:52 PM | 13 May, 2026, 01:30 PM | 
| Shukla Paksha Ekadashi (Nirjala Ekadashi) | 26 May, 2026, 05:11 AM | 27 May, 2026, 06:22 AM | 
Ekadashi Tithi in June, 2026
| Krishna Paksha Ekadashi (Apara Ekadashi) | 11 Jun, 2026, 12:58 AM | 11 Jun, 2026, 10:36 PM | 
| Shukla Paksha Ekadashi (Nirjala Ekadashi) | 24 Jun, 2026, 06:12 PM | 25 Jun, 2026, 08:09 PM | 
Ekadashi Tithi in July, 2026
| Krishna Paksha Ekadashi (Apara Ekadashi) | 09 Jul, 2026, 10:38 AM | 11 Jul, 2026, 05:23 AM | 
| Shukla Paksha Ekadashi (Devshayani Ekadashi) | 24 Jul, 2026, 09:13 AM | 25 Jul, 2026, 11:34 AM | 
| Shukla Paksha Ekadashi (Devshayani Ekadashi) | 25 Jul, 2026, 11:34 AM | 25 Jul, 2026, 11:34 AM | 
Ekadashi Tithi in August, 2026
| Shukla Paksha Ekadashi (Shravana Putrada Ekadashi) | 23 Aug, 2026, 02:00 AM | 24 Aug, 2026, 04:19 AM | 
Ekadashi Tithi in September, 2026
| Krishna Paksha Ekadashi (Kamika Ekadashi) | 06 Sep, 2026, 07:29 PM | 07 Sep, 2026, 05:04 PM | 
| Shukla Paksha Ekadashi (Parsva Ekadashi) | 21 Sep, 2026, 08:01 PM | 22 Sep, 2026, 09:43 PM | 
Ekadashi Tithi in October, 2026
| Krishna Paksha Ekadashi (Aja Ekadashi) | 06 Oct, 2026, 02:08 AM | 07 Oct, 2026, 12:35 AM | 
| Shukla Paksha Ekadashi (Papankusha Ekadashi) | 21 Oct, 2026, 02:12 PM | 22 Oct, 2026, 02:48 PM | 
Ekadashi Tithi in November, 2026
| Krishna Paksha Ekadashi (Indira Ekadashi) | 04 Nov, 2026, 11:03 AM | 05 Nov, 2026, 10:36 AM | 
| Shukla Paksha Ekadashi (Prabodhini Ekadashi) | 20 Nov, 2026, 07:16 AM | 21 Nov, 2026, 06:32 AM | 
Ekadashi Tithi in December, 2026
| Krishna Paksha Ekadashi (Rama Ekadashi) | 03 Dec, 2026, 11:04 PM | 04 Dec, 2026, 11:45 PM | 
| Shukla Paksha Ekadashi (Mokshada Ekadashi) | 19 Dec, 2026, 10:09 PM | 20 Dec, 2026, 08:15 PM | 
Ekadoshi Today in Vedic Astrology
According to Vedic astrology, Rahu is an inauspicious planet.",web,https://appliedjyotish.com/ekadashi-tithi-date-time,8,Ekadoshi 2026 Month Wise Dates and Time,,,https://appliedjyotish.com/ekadashi-tithi-date-time,appliedjyotish.com,,,False,1294,82,"{""block_type"": ""web""}"
44529b7dc51e5468,"During the transition of planets, the time under the influence of Rahu should be avoided for any auspicious work. Doing Puja, Hawan, or Yagya (यज्ञ) to propitiate auspicious planets during this time is interfered by Rahu due to its malefic nature. If one does Puja, Hawan, or Yagya during Ekadoshi Today, then desired results are not achieved. Hence, it is important to consider Ekadoshi Today before starting any new work. By doing so, the possibility of achieving desired results is increased. However, any work related to Rahu gives good results during this period. Hawan, Yagya, etc., to propitiate Rahu can be done during this time. People, especially in South India, give utmost importance to Ekadoshi Today. Auspicious activities like marriage rituals, engagement, Graha Pravesh, any purchase of stocks, shares, gold, home, car, and starting new business or trade are avoided during this time. Ekadoshi Today is considered only for undertaking any new work, and already started work can be continued during Ekadoshi Today. Ekadoshi Today, which is also spelled as Rahu Kala, Rahu Kal, Rahu Kalam, and Rahu Kalaam, is a certain amount of time every day which lasts approximately for one and a half hour. Ekadoshi Today is one of the eight segments of the day between sunrise and sunset. These eight segments are calculated by taking the total time between sunrise and sunset at a given place and then dividing this time duration by eight. Ekadoshi Today timings and duration are not the same for any two locations due to the difference in local timings of sunrise and sunset. Even for one location, Ekadoshi Today timing and duration are not the same for all days as sunrise and sunset timings keep changing throughout the year. In other words, Ekadoshi Today varies from place to place and from day to day. Hence, Ekadoshi Today should be looked at for each day. After sunrise, the first period (out of eight divisions of time between sunrise and sunset), which approximately lasts for one and a half hours, is always auspicious as this duration of the day is always free from the malefic effects of Rahu.",web,https://appliedjyotish.com/ekadashi-tithi-date-time,9,Ekadoshi 2026 Month Wise Dates and Time,,,https://appliedjyotish.com/ekadashi-tithi-date-time,appliedjyotish.com,,,False,475,82,"{""block_type"": ""web""}"
932d6727ccf9af70,"In other words, Ekadoshi Today varies from place to place and from day to day. Hence, Ekadoshi Today should be looked at for each day. After sunrise, the first period (out of eight divisions of time between sunrise and sunset), which approximately lasts for one and a half hours, is always auspicious as this duration of the day is always free from the malefic effects of Rahu. Ekadoshi Today on Different Days:
- Monday: Ekadoshi Today falls on the 2nd period.
- Saturday: Ekadoshi Today falls on the 3rd period.
- Friday: Ekadoshi Today falls on the 4th period.
- Wednesday: Ekadoshi Today falls on the 5th period.
- Thursday: Ekadoshi Today falls on the 6th period.
- Tuesday: Ekadoshi Today falls on the 7th period.
- Sunday: Ekadoshi Today falls on the 8th period. Note: Few people consider Ekadoshi Today for the night duration also, though this is less popular as most important and auspicious work are started during the daytime. However, Ekadoshi Today during the night can also be calculated by dividing the duration between sunset and the next day's sunrise by eight. According to some, Ekadoshi Today on Tuesday, Friday, and Sunday has more malefic effects than those of other weekdays. Ekadashi Tithi in January, 2026: Krishna Paksha Ekadashi (Saphala Ekadashi) from 13 Jan, 2026, 03:18 PM to 14 Jan, 2026, 05:53 PM . Ekadashi Tithi in February, 2026: Krishna Paksha Ekadashi (Shattila Ekadashi) from 12 Feb, 2026, 12:22 PM to 13 Feb, 2026, 02:26 PM, Krishna Paksha Ekadashi (Shattila Ekadashi) from 13 Feb, 2026, 02:26 PM to 13 Feb, 2026, 02:26 PM, Shukla Paksha Ekadashi (Amalaki Ekadashi) from 27 Feb, 2026, 12:33 AM to 27 Feb, 2026, 10:33 PM .",web,https://appliedjyotish.com/ekadashi-tithi-date-time,10,Ekadoshi 2026 Month Wise Dates and Time,,,https://appliedjyotish.com/ekadashi-tithi-date-time,appliedjyotish.com,,,False,483,82,"{""block_type"": ""web""}"
4773bcc34a6468cd,"Ekadashi Tithi in October, 2026: Krishna Paksha Ekadashi (Aja Ekadashi) from 06 Oct, 2026, 02:08 AM to 07 Oct, 2026, 12:35 AM, Shukla Paksha Ekadashi (Papankusha Ekadashi) from 21 Oct, 2026, 02:12 PM to 22 Oct, 2026, 02:48 PM . Ekadashi Tithi in November, 2026: Krishna Paksha Ekadashi (Indira Ekadashi) from 04 Nov, 2026, 11:03 AM to 05 Nov, 2026, 10:36 AM, Shukla Paksha Ekadashi (Prabodhini Ekadashi) from 20 Nov, 2026, 07:16 AM to 21 Nov, 2026, 06:32 AM . Ekadashi Tithi in December, 2026: Krishna Paksha Ekadashi (Rama Ekadashi) from 03 Dec, 2026, 11:04 PM to 04 Dec, 2026, 11:45 PM, Shukla Paksha Ekadashi (Mokshada Ekadashi) from 19 Dec, 2026, 10:09 PM to 20 Dec, 2026, 08:15 PM . FAQ
Freequently Ask Questions
Leave a Comment
Your email address will not be published. Required fields are marked",web,https://appliedjyotish.com/ekadashi-tithi-date-time,13,Ekadoshi 2026 Month Wise Dates and Time,,,https://appliedjyotish.com/ekadashi-tithi-date-time,appliedjyotish.com,,,False,329,82,"{""block_type"": ""web""}"
9f7a00bf2e687ccf,"🌸 Today Ekadashi 🌸
Shukla Paksha Ekadashi
(Parsva Ekadashi)
End Date & Time: 22 Sep, 2026, 09:43 PM (Tuesday)
⏰ Coming up in: 0 days
Ekadashi in August 2026
Shukla Paksha Ekadashi (Shravana Putrada Ekadashi)
End: 24 Aug, 2026, 04:19 AM
Ekadashi in September 2026
Krishna Paksha Ekadashi (Kamika Ekadashi)
End: 07 Sep, 2026, 05:04 PM
Ekadashi in October 2026
Krishna Paksha Ekadashi (Aja Ekadashi)
End: 07 Oct, 2026, 12:35 AM
Shukla Paksha Ekadashi (Papankusha Ekadashi)
End: 22 Oct, 2026, 02:48 PM
Ekadashi in September 2026
Krishna Paksha Ekadashi (Kamika Ekadashi)
End: 07 Sep, 2026, 05:04 PM
Ekadashi Tithi in January, 2025: Shukla Paksha Ekadashi (Pausha Putrada Ekadashi) from 08 Jan, 2025, 02:26 PM to 10 Jan, 2025, 10:20 AM, Krishna Paksha Ekadashi (Saphala Ekadashi) from 24 Jan, 2025, 07:25 PM to 25 Jan, 2025, 08:32 PM . Ekadashi Tithi in February, 2025: Shukla Paksha Ekadashi (Jaya Ekadashi) from 07 Feb, 2025, 09:26 PM to 08 Feb, 2025, 08:16 PM, Krishna Paksha Ekadashi (Shattila Ekadashi) from 23 Feb, 2025, 01:56 PM to 24 Feb, 2025, 01:45 PM .",web,https://appliedjyotish.com/ekadashi-tithi-date-time?year=2025,0,Ekadoshi 2025 Month Wise Dates and Time,,,https://appliedjyotish.com/ekadashi-tithi-date-time?year=2025,appliedjyotish.com,,,False,463,0,"{""block_type"": ""web""}"
6a2d2e202803b7af,"Ekadashi Tithi in February, 2025: Shukla Paksha Ekadashi (Jaya Ekadashi) from 07 Feb, 2025, 09:26 PM to 08 Feb, 2025, 08:16 PM, Krishna Paksha Ekadashi (Shattila Ekadashi) from 23 Feb, 2025, 01:56 PM to 24 Feb, 2025, 01:45 PM . Ekadashi Tithi in March, 2025: Shukla Paksha Ekadashi (Amalaki Ekadashi) from 09 Mar, 2025, 07:45 AM to 10 Mar, 2025, 07:45 AM, Krishna Paksha Ekadashi (Vijaya Ekadashi) from 25 Mar, 2025, 05:05 AM to 26 Mar, 2025, 03:45 AM . Ekadashi Tithi in April, 2025: Shukla Paksha Ekadashi (Kamada Ekadashi) from 07 Apr, 2025, 08:00 PM to 08 Apr, 2025, 09:13 PM, Krishna Paksha Ekadashi (Papmochani Ekadashi) from 23 Apr, 2025, 04:43 PM to 24 Apr, 2025, 02:32 PM . Ekadashi Tithi in May, 2025: Shukla Paksha Ekadashi (Mohini Ekadashi) from 07 May, 2025, 10:20 AM to 08 May, 2025, 12:29 PM, Krishna Paksha Ekadashi (Varuthini Ekadashi) from 23 May, 2025, 01:12 AM to 23 May, 2025, 10:30 PM . Ekadashi Tithi in June, 2025: Shukla Paksha Ekadashi (Nirjala Ekadashi) from 06 Jun, 2025, 02:16 AM to 07 Jun, 2025, 04:48 AM, Krishna Paksha Ekadashi (Apara Ekadashi) from 20 Jun, 2025, 09:49 AM to 22 Jun, 2025, 04:28 AM .",web,https://appliedjyotish.com/ekadashi-tithi-date-time?year=2025,1,Ekadoshi 2025 Month Wise Dates and Time,,,https://appliedjyotish.com/ekadashi-tithi-date-time?year=2025,appliedjyotish.com,,,False,505,82,"{""block_type"": ""web""}"
dee0c2d0618b70d1,"Ekadashi Tithi in June, 2025: Shukla Paksha Ekadashi (Nirjala Ekadashi) from 06 Jun, 2025, 02:16 AM to 07 Jun, 2025, 04:48 AM, Krishna Paksha Ekadashi (Apara Ekadashi) from 20 Jun, 2025, 09:49 AM to 22 Jun, 2025, 04:28 AM . Ekadashi Tithi in July, 2025: Shukla Paksha Ekadashi (Devshayani Ekadashi) from 05 Jul, 2025, 06:59 PM to 06 Jul, 2025, 09:15 PM, Krishna Paksha Ekadashi (Yogini Ekadashi) from 19 Jul, 2025, 12:13 PM to 21 Jul, 2025, 09:39 AM . Ekadashi Tithi in August, 2025: Shukla Paksha Ekadashi (Shravana Putrada Ekadashi) from 04 Aug, 2025, 11:42 AM to 05 Aug, 2025, 01:12 PM, Krishna Paksha Ekadashi (Kamika Ekadashi) from 18 Aug, 2025, 05:23 PM to 19 Aug, 2025, 03:33 PM . Ekadashi Tithi in September, 2025: Shukla Paksha Ekadashi (Parsva Ekadashi) from 03 Sep, 2025, 03:53 AM to 04 Sep, 2025, 04:22 AM, Krishna Paksha Ekadashi (Aja Ekadashi) from 17 Sep, 2025, 12:22 AM to 17 Sep, 2025, 11:40 PM . Ekadashi Tithi in October, 2025: Shukla Paksha Ekadashi (Papankusha Ekadashi) from 02 Oct, 2025, 07:11 PM to 03 Oct, 2025, 06:33 PM, Krishna Paksha Ekadashi (Indira Ekadashi) from 16 Oct, 2025, 10:36 AM to 17 Oct, 2025, 11:12 AM .",web,https://appliedjyotish.com/ekadashi-tithi-date-time?year=2025,2,Ekadoshi 2025 Month Wise Dates and Time,,,https://appliedjyotish.com/ekadashi-tithi-date-time?year=2025,appliedjyotish.com,,,False,509,82,"{""block_type"": ""web""}"
3ebb0ba733989b1f,"Ekadashi Tithi in October, 2025: Shukla Paksha Ekadashi (Papankusha Ekadashi) from 02 Oct, 2025, 07:11 PM to 03 Oct, 2025, 06:33 PM, Krishna Paksha Ekadashi (Indira Ekadashi) from 16 Oct, 2025, 10:36 AM to 17 Oct, 2025, 11:12 AM . Ekadashi Tithi in November, 2025: Shukla Paksha Ekadashi (Prabodhini Ekadashi) from 01 Nov, 2025, 09:12 AM to 02 Nov, 2025, 07:32 AM, Krishna Paksha Ekadashi (Rama Ekadashi) from 15 Nov, 2025, 12:50 AM to 16 Nov, 2025, 02:37 AM . Ekadashi Tithi in December, 2025: Shukla Paksha Ekadashi (Mokshada Ekadashi) from 30 Nov, 2025, 09:29 PM to 01 Dec, 2025, 07:01 PM, Krishna Paksha Ekadashi (Utpanna Ekadashi) from 14 Dec, 2025, 06:50 PM to 15 Dec, 2025, 09:20 PM, Shukla Paksha Ekadashi (Pausha Putrada Ekadashi) from 30 Dec, 2025, 07:51 AM to 31 Dec, 2025, 05:01 AM . Purnima Tithi is one of the most sacred and significant lunar days in the Hindu calendar. The term Purnima is derived from the Sanskrit words ""Purna"", meaning full, and ""Ma"", meaning Moon. It refers to the day when the Moon is in its complete, fully illuminated state, symbolizing fullness, prosperity, and spiritual illumination. Purnima Tithi occurs on the 15th day of the Shukla Paksha (the waxing phase of the Moon) in every lunar month. On this day, the Moon rises in its full glory, opposite the Sun, and is completely visible in the night sky. The energy of the Moon is at its peak, and according to Vedic beliefs, the Moon significantly influences the mind, emotions, and spiritual consciousness of human beings. Therefore, Purnima is considered an ideal day for spiritual practices, meditation, and performing religious rituals.",web,https://appliedjyotish.com/ekadashi-tithi-date-time?year=2025,3,Ekadoshi 2025 Month Wise Dates and Time,,,https://appliedjyotish.com/ekadashi-tithi-date-time?year=2025,appliedjyotish.com,,,False,543,82,"{""block_type"": ""web""}"
341a24dd41c16543,"Ekadashi Tithi in January, 2025
| Shukla Paksha Ekadashi (Pausha Putrada Ekadashi) | 08 Jan, 2025, 02:26 PM | 10 Jan, 2025, 10:20 AM | 
| Krishna Paksha Ekadashi (Saphala Ekadashi) | 24 Jan, 2025, 07:25 PM | 25 Jan, 2025, 08:32 PM | 
Ekadashi Tithi in February, 2025
| Shukla Paksha Ekadashi (Jaya Ekadashi) | 07 Feb, 2025, 09:26 PM | 08 Feb, 2025, 08:16 PM | 
| Krishna Paksha Ekadashi (Shattila Ekadashi) | 23 Feb, 2025, 01:56 PM | 24 Feb, 2025, 01:45 PM | 
Ekadashi Tithi in March, 2025
| Shukla Paksha Ekadashi (Amalaki Ekadashi) | 09 Mar, 2025, 07:45 AM | 10 Mar, 2025, 07:45 AM | 
| Krishna Paksha Ekadashi (Vijaya Ekadashi) | 25 Mar, 2025, 05:05 AM | 26 Mar, 2025, 03:45 AM | 
Ekadashi Tithi in April, 2025
| Shukla Paksha Ekadashi (Kamada Ekadashi) | 07 Apr, 2025, 08:00 PM | 08 Apr, 2025, 09:13 PM | 
| Krishna Paksha Ekadashi (Papmochani Ekadashi) | 23 Apr, 2025, 04:43 PM | 24 Apr, 2025, 02:32 PM | 
Ekadashi Tithi in May, 2025
| Shukla Paksha Ekadashi (Mohini Ekadashi) | 07 May, 2025, 10:20 AM | 08 May, 2025, 12:29 PM | 
| Krishna Paksha Ekadashi (Varuthini Ekadashi) | 23 May, 2025, 01:12 AM | 23 May, 2025, 10:30 PM | 
Ekadashi Tithi in June, 2025
| Shukla Paksha Ekadashi (Nirjala Ekadashi) | 06 Jun, 2025, 02:16 AM | 07 Jun, 2025, 04:48 AM | 
| Krishna Paksha Ekadashi (Apara Ekadashi) | 20 Jun, 2025, 09:49 AM | 22 Jun, 2025, 04:28 AM | 
Ekadashi Tithi in July, 2025
| Shukla Paksha Ekadashi (Devshayani Ekadashi) | 05 Jul, 2025, 06:59 PM | 06 Jul, 2025, 09:15 PM | 
| Krishna Paksha Ekadashi (Yogini Ekadashi) | 19 Jul, 2025, 12:13 PM | 21 Jul, 2025, 09:39 AM | 
Ekadashi Tithi in August, 2025
| Shukla Paksha Ekadashi (Shravana Putrada Ekadashi) | 04 Aug, 2025, 11:42 AM | 05 Aug, 2025, 01:12 PM | 
| Krishna Paksha Ekadashi (Kamika Ekadashi) | 18 Aug, 2025, 05:23 PM | 19 Aug, 2025, 03:33 PM | 
Ekadashi Tithi in September, 2025
| Shukla Paksha Ekadashi (Parsva Ekadashi) | 03 Sep, 2025, 03:53 AM | 04 Sep, 2025, 04:22 AM | 
| Krishna Paksha Ekadashi (Aja Ekadashi) | 17 Sep, 2025, 12:22 AM | 17 Sep, 2025, 11:40 PM | 
Ekadashi Tithi in October, 2025
| Shukla Paksha Ekadashi (Papankusha Ekadashi) | 02 Oct, 2025, 07:11 PM | 03 Oct, 2025, 06:33 PM | 
| Krishna Paksha Ekadashi (Indira Ekadashi) | 16 Oct, 2025, 10:36 AM | 17 Oct, 2025, 11:12 AM | 
Ekadashi Tithi in November, 2025
| Shukla Paksha Ekadashi (Prabodhini Ekadashi) | 01 Nov, 2025, 09:12 AM | 02 Nov, 2025, 07:32 AM | 
| Krishna Paksha Ekadashi (Rama Ekadashi) | 15 Nov, 2025, 12:50 AM | 16 Nov, 2025, 02:37 AM | 
Ekadashi Tithi in December, 2025
| Shukla Paksha Ekadashi (Mokshada Ekadashi) | 30 Nov, 2025, 09:29 PM | 01 Dec, 2025, 07:01 PM | 
| Krishna Paksha Ekadashi (Utpanna Ekadashi) | 14 Dec, 2025, 06:50 PM | 15 Dec, 2025, 09:20 PM | 
| Shukla Paksha Ekadashi (Pausha Putrada Ekadashi) | 30 Dec, 2025, 07:51 AM | 31 Dec, 2025, 05:01 AM | 
Ekadoshi Today in Vedic Astrology
According to Vedic astrology, Rahu is an inauspicious planet.",web,https://appliedjyotish.com/ekadashi-tithi-date-time?year=2025,8,Ekadoshi 2025 Month Wise Dates and Time,,,https://appliedjyotish.com/ekadashi-tithi-date-time?year=2025,appliedjyotish.com,,,False,1345,82,"{""block_type"": ""web""}"
